gene_name,protein_id,effect_type,effect_size,log_transformed_f_statistic,fdr
dapF,Q02E84,stability,-0.8268551615959231,3.00875622406993,0.0762196724183235
PA14_71230,A0A0H2ZJ78,stability,1.5429718767977354,3.001655448758101,0.0533933777798253
cysN,A0A0H2ZGI7,stability,-1.5474805945689751,2.997330497570451,0.0763107599740737
PA14_13010,A0A0H2ZEE8,expression/solubility,-0.9334136646381972,2.9927782812162844,0.0239870400724403
PA14_51205,A0A0H2ZM53,stability,1.4678829949656835,2.9906234119047186,0.0532715468346487
PA14_16180,A0A0H2ZEZ8,stability,0.7093319338078182,2.9901233078294136,0.0239939589954334
PA14_53200,A0A0H2Z779,stability,-1.6505806752459231,2.9785127151991064,0.0242204777756399
topA,A0A0H2ZBW1,stability,-1.557703606409514,2.9779363188941503,0.0240790984739153
phaJ3,A0A0H2ZHY8,stability,0.9970019901223462,2.972273413151136,0.0789647055450598
yfcY,A0A0H2ZGW6,stability,-0.7536500152564358,2.9670900672037326,0.0243723133152817
PA14_00160,A0A0H2ZIW8,stability,1.0992290228357555,2.96563713688237,0.0242313676704737
mraZ,Q02H19,stability,0.734704440181491,2.965479632800221,0.0240216682020574
rosB,A0A0H2ZJU2,stability,-0.4346578799885817,2.965444589513555,0.0786930510814542
nusA,A0A0H2ZI23,stability,-1.401401266230023,2.965008367097654,0.0551091706724082
rluA,A0A0H2ZCJ1,stability,-0.510208628946408,2.960334865687675,0.078668158928199
pchF,A0A0H2ZGJ4,stability,-1.3760811187632453,2.958998862525701,0.0779993863148205
acsA,A0A0H2Z7A9|A0A0H2ZAD4,expression/solubility,-0.7393765333600086,2.958034506554195,0.0774216355130014
ettA,A0A0H2ZHF4,stability,-1.5585144214726177,2.9574826657457245,0.076774914745277
dsbA,Q02DM0,stability,-0.7074409584847925,2.950120939922392,0.0251497388056215
parB,A0A0H2ZJW9,stability,-0.8531696365705194,2.9467307690725666,0.0249350759804457
PA14_71680,A0A0H2ZJD4,stability,0.9321745750622842,2.945601391792603,0.0702332453673948
fimV,A0A0H2ZC68,stability,-1.2573225769659881,2.9431627435096677,0.0249308693690436
PA14_13190,A0A0H2ZFI7,stability,-0.7693784787571154,2.9427209015422875,0.0778513640601367
PA14_00470,A0A0H2ZIY0,stability,-0.7629845207031758,2.9400563925223766,0.0249948693749852
guaA,Q02RS2,stability,2.5086412473602198,2.939911918262738,0.0247858077554098
PA14_32790,A0A0H2ZBN1,stability,1.0007443197797852,2.935602401020464,0.0246472138168892
flaG,A0A0H2Z7K5,expression/solubility,-1.058230619345581,2.9304577475349376,0.0250449368154246
tsp,A0A0H2ZCK1,stability,-0.6125372756270496,2.92988428229206,0.0250383172136779
fixG,A0A0H2Z7Z9,stability,-0.4975238605088729,2.926021797203389,0.0792130212300028
mexR,A0A0H2ZL40,stability,0.5147001050986743,2.9245814934670658,0.0784847193588906
PA14_00480,A0A0H2ZJV9,expression/solubility,-1.5550775391017304,2.922932754449213,0.025097186173624
PA14_70110,A0A0H2ZJ26,stability,1.1571648145948286,2.918302604922455,0.0249591982284953
pyoS3I,A0A0H2Z7R5,stability,2.92005284057868,2.9171825307612314,0.0783732754539185
yfdC,A0A0H2ZCP0,stability,2.3644027439287454,2.9162554448602793,0.071751591608523
rpmB,Q02E46,stability,-0.8816648102441574,2.914374322156286,0.0247584202098296
PA14_57820,A0A0H2ZH02,expression/solubility,-1.4800613706938874,2.912867795274116,0.0704976947739445
yeaZ,A0A0H2ZEW0,stability,-0.7208548007735817,2.912855289182917,0.0778129300382519
PA14_24390,A0A0H2ZDE8,stability,-1.7781570789698207,2.9100438869643797,0.0247529597110668
PA14_61360,A0A0H2ZGH6,stability,-1.3150974490208367,2.9089568158229477,0.0774836994009015
gsp69,A0A0H2Z884,stability,-0.6113932029139033,2.901249217963992,0.0770853935738242
PA14_68620,A0A0H2ZIQ6,expression/solubility,0.9425164021141097,2.8974433725425905,0.0768380094204383
pctC,A0A0H2ZGG1,stability,-0.5512116545680751,2.8929070073523913,0.0766652702136573
rluC,A0A0H2ZBU3,stability,-0.8441962506266697,2.888608574814814,0.076422492593223
PA14_00690,A0A0H2ZK59,expression/solubility,-0.48474067260175824,2.885624558512476,0.0593449843617947
PA14_69020,A0A0H2ZJ39,stability,1.0445614969249695,2.879993055112451,0.076394117461526
PA14_48410,A0A0H2Z7Z2,stability,0.4046836335998438,2.8795420709432347,0.0734908528986591
pilH,A0A0H2ZKW2,stability,-0.8679925079575457,2.8760992308169255,0.0257020361438203
pirA,A0A0H2Z7E4,stability,0.7764810549188828,2.874626785731316,0.0598234569094688
PA14_16640,A0A0H2ZEW4,stability,-1.03857456065991,2.873588284178405,0.0255622865725622
orfM,A0A0H2ZC92,stability,-1.1152835205677416,2.872673089642869,0.0761544104526439
purF,A0A0H2ZC62,stability,0.7326518022108094,2.8705166965534663,0.0254243847447783
nqrC,A0A0H2ZCY5,stability,-0.73109184349742,2.8691052620849287,0.025288292163369
cpo,A0A0H2ZB52,stability,0.7994219965528306,2.867530981020557,0.0250922775063249
dxs,Q02SL1,stability,-0.5576084322270737,2.866293424853301,0.0757785660319371
PA14_07310,A0A0H2ZL89,stability,-0.7753912400311594,2.860799850819153,0.0754077006670301
orfL,A0A0H2ZDC7,stability,-1.4844142971048493,2.8602930509516575,0.0747016060023463
PA14_68670,A0A0H2ZIR7,stability,2.6065541338387486,2.8599368799349865,0.0251438278300169
fabZ,Q02RB7,stability,1.1318380725312032,2.858888409422129,0.0250120065385799
PA14_73120,A0A0H2ZJJ5,expression/solubility,-0.806900292602899,2.856103925290095,0.0248818634128883
parE,A0A0H2ZIJ2,stability,-1.5820553931339303,2.8512565233483813,0.0752196802787314
spuD,Q02UB7,expression/solubility,-0.712438506492025,2.8475499082006337,0.0250525601619235
PA14_20700,A0A0H2ZCU7,stability,-1.0338637569476334,2.8471518582655495,0.0747913459201037
cheZ,Q02JU1,stability,-0.8349919787391822,2.845416200353665,0.0249828183973738
PA14_21175,A0A0H2ZLM2,stability,-0.7135872486008366,2.844283955494934,0.0247959009563981
purN,A0A0H2Z6A5,stability,2.2272762905670325,2.8346519439754987,0.0615545848425684
ssuA,A0A0H2ZEC2,expression/solubility,-0.49192396289808366,2.8336962664925744,0.0601595706099949
rbsB,A0A0H2ZA91,expression/solubility,-0.8546239405290259,2.826333540446475,0.0254891943178937
fpvA,A0A0H2ZBG8,stability,-0.6698895986861872,2.8254651466716347,0.0253006549505374
PA14_50930,A0A0H2Z7Z0,stability,-0.6732978988542025,2.8221663661354763,0.0609190349578125
queA,Q02RX8,stability,-0.7640965607566048,2.8198689224008726,0.0766864663692604
gatA,Q02GV8,stability,1.6156911211894083,2.8144700543310006,0.0255758992649623
cysD,Q02GZ8,stability,0.46690319342549724,2.813403337031833,0.0790671008665337
yrkI,A0A0H2Z6G2,stability,-1.0999519788667744,2.8110551836342768,0.0255033344131212
dadA,A0A0H2ZJB9,stability,-0.8791491889864387,2.8072762521334425,0.0254883418540737
PA14_54470,A0A0H2Z6T2,stability,-1.2187135859372882,2.8047818237791664,0.0600978980386904
PA14_12450,A0A0H2ZEI7,stability,1.9686853169895182,2.801446979336275,0.0589699651117951
dadX,A0A0H2ZJ23,stability,-0.5086010008605977,2.8013163737479907,0.0776277157956547
PA14_45150,A0A0H2Z8X8,stability,0.7983789709269615,2.7973305429359074,0.0255861113265875
PA14_41690,A0A0H2Z9L9,expression/solubility,-0.9868106430396969,2.793636709235607,0.0255701221392251
icmP,A0A0H2ZGD9,stability,-0.6868271727713087,2.7917459861990133,0.025554050794552
PA14_57690,A0A0H2ZFN5,expression/solubility,0.6578622443954008,2.791190851061682,0.0253721981880912
PA14_07355,A0A0H2ZLH8,expression/solubility,-1.0919335480181782,2.788950792697938,0.0588670096386967
phaJ1,A0A0H2ZDX9,stability,-1.114622435828279,2.7883512932433905,0.0255216676794066
yrbE,A0A0H2ZDP7,stability,0.7557069865286287,2.780512302816264,0.0586013038543765
PA14_11140,A0A0H2ZG18,stability,-1.325936453629139,2.7804214109000482,0.0798537617856456
pcm,Q02R96,stability,-1.103972058880971,2.7802773598374797,0.0791332767169029
pchG,A0A0H2ZG63,stability,-1.2394756495363308,2.7787066862664505,0.0785515420600741
aotO,A0A0H2Z669,stability,-0.6618456949157916,2.7786021097629368,0.0578679619637543
sbcD,A0A0H2ZGD2,stability,0.31354749292188955,2.775507847596729,0.0815758413515495
pchD,A0A0H2ZF83,stability,-1.1059269024493201,2.772498263524331,0.0786759045419554
opmD,A0A0H2ZF64,expression/solubility,0.4456686292458977,2.772021743429788,0.0263223938178145
PA14_12760,A0A0H2ZFL6,stability,-1.238002676665724,2.7687954350259494,0.0784816929389422
PA14_38080,A0A0H2ZAC4,stability,1.1261849085489222,2.768110669220208,0.0261921329771128
wspR,A0A0H2ZEX4,stability,-1.231661913021377,2.767794497243236,0.0779147672298085
PA14_64120,A0A0H2ZI06,stability,0.6948375847541052,2.7587248673085654,0.0815947798497411
rpsF,Q02F83,stability,0.8323353958688601,2.752244657028227,0.0264931420306863
PA14_60560,A0A0H2ZHM4,expression/solubility,-1.5054927792642865,2.751288324067564,0.0264162263977795
lldP,A0A0H2ZI35,stability,0.7551032755382631,2.7509508192298036,0.0262340801528057
tesB,A0A0H2ZEF8,stability,0.6994746945896477,2.744691674624777,0.0613242833712043
algB,A0A0H2ZJR9,stability,-1.2405042514180828,2.7433967426059147,0.0801386025526584
hupB,A0A0H2Z9H8,stability,1.7376311246219724,2.741681279039007,0.0602508930047543
metH,A0A0H2Z8S1,stability,-1.253377868602446,2.7354069659597533,0.0802993147225404
prkA,A0A0H2ZKX3,stability,-1.4503780721353023,2.7292929477660475,0.0806988441289863
nuoF,A0A0H2ZC76,stability,-0.5527858014219921,2.7214414049643643,0.0277911157004819
PA14_04810,A0A0H2ZKG0,stability,-2.463247572175235,2.7214361029619756,0.0806070311904217
PA14_69110,A0A0H2ZIT8,stability,-0.5182207868608084,2.7203162513936276,0.0800360947271264
PA14_04690,A0A0H2ZKS3,expression/solubility,-0.6519439734984355,2.715837764877715,0.0847040154425194
fliN,A0A0H2Z8E6,expression/solubility,-0.45941406960720926,2.714156687963033,0.0799474587779718
flgK,A0A0H2Z7T8,stability,-0.5532731630806416,2.7120032292957545,0.0281243821532919
znuA,A0A0H2ZIQ9,stability,-0.5109743943948428,2.7037563391791264,0.0632215299823814
rpsK,Q02T57,stability,-1.017541164620434,2.7029655851690824,0.0284528708803396
PA14_68000,Q02EL6,stability,-0.8256071619244271,2.702290461093463,0.0282606237419997
efp,Q02P14,stability,-0.8269866661511339,2.6993433808700775,0.0281731333747755
PA14_31750,A0A0H2ZBV2,stability,0.3676358582457063,2.698902440187406,0.0843411118003123
mqoA,A0A0H2ZEE7,stability,-0.519787598543077,2.6952906954635956,0.0280864838881698
ubiK,A0A0H2ZI47,stability,-0.7679494110086008,2.694597512727274,0.0278995098132906
PA14_72520,A0A0H2ZJT2,stability,-0.5722587767266941,2.6939401745786977,0.0815657539529503
mnmA,Q02NB8,stability,-1.2103635309249734,2.6917749785190415,0.0809950298157858
PA14_67790,A0A0H2ZHM2,stability,-0.6683042087111917,2.691494770195775,0.0277146848657089
rpmD,Q02T62,stability,-0.6398016146084909,2.69122290232668,0.0631598080558383
PA14_60350,A0A0H2ZH57,stability,-0.8976538466993281,2.687055753137125,0.0280310946858672
fusA1,A0A0H2ZGD8,stability,-0.5342351956614666,2.686940468252727,0.0278471835771353
PA14_57830,A0A0H2ZGR0,expression/solubility,-0.5543445742187656,2.686611834798201,0.0809530795895043
PA14_24675,A0A0H2ZLJ3,stability,-1.4693424633205605,2.6865734607594978,0.0802779164817887
oprL,A0A0H2Z7G9,stability,-0.7345328060641274,2.6846077902494287,0.0277638816584172
iscU,A0A0H2ZEZ6,stability,-0.6247187499527271,2.6785220959751403,0.0278771417599597
dsbC,A0A0H2ZEZ9,expression/solubility,-0.5314367683019189,2.676353485911724,0.0277454622338214
yrbH,A0A0H2ZGR5,stability,-0.3899077857382087,2.6760883298902116,0.0808655739528352
gdhB,A0A0H2ZM32,stability,-1.3575559422298236,2.6729131458756834,0.0804808045059237
PA14_70770,A0A0H2ZJ73,stability,-0.4350038001754172,2.6720373110628466,0.0799881667459838
PA14_04290,A0A0H2ZKW1,stability,1.0823544361551936,2.671612800384812,0.0278567821095567
msbA,A0A0H2ZHD7,stability,-1.0295776033958344,2.6679883176463,0.0798909585359431
gapB,A0A0H2ZBA0,stability,-0.6550190287141833,2.661730180527238,0.0801246564127151
yncB,A0A0H2ZAV6,stability,-1.175896401952376,2.6609280934648885,0.0795861107473909
orfK,A0A0H2ZDI5,stability,-0.5952325113797716,2.6533354444884303,0.0800866358023556
PA14_60530,Q02GA3,stability,0.6841827582243095,2.6530215475187533,0.0287348151721864
fbp,Q02EQ6,stability,-0.6105284145195832,2.6496875686175745,0.066814372533707
braF,A0A0H2Z7J0,stability,-0.5707889035348441,2.6482242551018307,0.0798765980592844
prmC,A0A0H2ZGK6,stability,-1.1343093011715957,2.6355697343598283,0.0805242963458914
PA14_70350,A0A0H2ZJD7,stability,-1.1668446451458316,2.633679713373168,0.0297449177071255
rpoB,Q02T87,stability,-1.3186668506005972,2.6311331772679267,0.0297932752101836
PA14_03080,A0A0H2ZJJ8,stability,0.3705321429460734,2.6299496747015865,0.089567012677062
pilI,A0A0H2ZL98,expression/solubility,0.48790489943582144,2.6266504921566445,0.0877829805598762
PA14_52370,A0A0H2Z7C8,stability,-0.5618053575410381,2.625850518741624,0.0810542449664925
fabB,Q02K94,stability,-0.5439088877495661,2.6246260220664572,0.0302650750343346
PA14_49280,A0A0H2Z802,stability,-0.760521610862362,2.6220287098923594,0.0301683706437733
pcrG,A0A0H2Z9R2,stability,-1.1719398078623677,2.6204209764211326,0.0300259748512602
PA14_11890,A0A0H2ZFS5,stability,-0.7964051110644443,2.6203732077002253,0.0809416336245733
ubiE,Q02EV4,stability,-0.9194956429030227,2.617206112173958,0.0809335808803476
guaD,A0A0H2ZKE4,stability,1.1190097464874011,2.615817673975666,0.0804564604027364
ubiA,Q02E04,stability,1.039393386915623,2.615407569776612,0.029977576970447
PA14_12330,A0A0H2ZEJ1,stability,-0.32132204921862845,2.6144328819530553,0.0799332636435781
lolA,Q02NA6,stability,-0.5252363260285604,2.614052595628216,0.0297914746587164
minE,Q02Q76,expression/solubility,-0.8119901743924252,2.61111230608112,0.0298358886058203
plsB,Q02RE5,stability,-1.0378848384810397,2.6102214226497717,0.0796207295930273
soj,A0A0H2ZJZ9,stability,-1.5623189729575582,2.608423538366071,0.0792603633043995
pilW,A0A0H2ZHD1,stability,-0.48615915027574935,2.6078154495073234,0.069487942373943
PA14_23890,A0A0H2ZDK5,stability,0.770944534035612,2.6076288550562343,0.0299248791528915
PA14_18590,Q02R10,stability,-1.7023133504501933,2.6053555558437,0.0788532606338408
tolB,A0A0H2Z6C4,stability,-0.46173208567144797,2.6039790462004078,0.0300124769251028
clpA,A0A0H2ZLE4,stability,-0.46938696669453606,2.6036637939474083,0.0784504755277198
gabD,A0A0H2ZJR3,stability,1.2334174390465757,2.6010743020484575,0.0300089280216735
yqjC,A0A0H2ZKT4,expression/solubility,-1.4792478762109633,2.599981071417712,0.0299604893616385
PA14_36980,A0A0H2ZAP2,expression/solubility,-1.0162586260986777,2.594204999892204,0.079242844783802
rpoN,A0A0H2ZGR9,stability,-1.4358729578612768,2.5834234125349895,0.0800716051550708
gltD,A0A0H2ZIF1,stability,-0.6192963733324716,2.579200638710812,0.0801527209875269
PA14_49030,A0A0H2Z8C5,stability,-0.5272613073438959,2.577497733388436,0.0717836267454959
PA14_32770,A0A0H2ZBF0,stability,-0.7494268584969763,2.571482110821113,0.0316424353686756
mfd,A0A0H2ZD58,stability,-0.46830854133901006,2.569401051903765,0.0807169365537826
tyrB,A0A0H2ZDC3,stability,-0.5607044514301754,2.5674516490457933,0.0317165175808354
rlmD,Q02I93,stability,-1.3959610703995544,2.564652113046114,0.0807888482084364
orn,Q02F67,stability,-0.5669376174793149,2.5636117971447137,0.0317455428641828
hisC1,A0A0H2ZFP0,stability,-0.6354583105968258,2.561701112366287,0.031730305148578
hisH1,A0A0H2ZIX2,stability,0.7930881900376515,2.560204929274903,0.0317149191664069
PA14_06040,A0A0H2ZK97,stability,1.1131533227301578,2.558900685309749,0.0316132262241425
birA,A0A0H2ZGL0,stability,-0.7755117672931024,2.5563549853501444,0.0809059202204339
PA14_28820,A0A0H2ZCG3,stability,0.3034777507138395,2.555273465489323,0.0961296481103831
PA14_31580,A0A0H2ZBU8,stability,-0.45155634283099266,2.5511377814875837,0.0810671890002504
sucB,A0A0H2Z8W8,stability,-0.9645324115256153,2.5499987200082868,0.0321548769686934
pcaR,A0A0H2ZK80,stability,-1.0638637382380876,2.5488900346434082,0.0807047705007601
PA14_01730,A0A0H2ZKF2,stability,-1.4953342553542395,2.546746842207984,0.0803926867895865
PA14_66760,A0A0H2ZIQ4,stability,-0.5382975933290506,2.5453609724716673,0.0321363201169007
PA14_16830,A0A0H2ZEU0,expression/solubility,-1.023728229699979,2.5450186368937326,0.0319906297468934
rsmH,Q02H20,stability,-1.1312961631411296,2.5449395693546766,0.0798970698099112
ybaK,A0A0H2ZEQ7,stability,1.064800908801017,2.5424075236857093,0.0318883926366142
folk,A0A0H2ZLK2,stability,-0.6348161621995024,2.540336416502637,0.0752148964486254
wzz,A0A0H2ZDL1,stability,-0.6668512113433709,2.5376518953944847,0.0743817262110686
rpsB,Q02RC8,stability,-0.5906136373794666,2.5373052660345854,0.032079980318002
PA14_61960,A0A0H2ZHP0,stability,-0.7428761191115346,2.536513815809024,0.0801002221418608
betA,Q02DZ0,stability,-0.39426706411742296,2.53624941662451,0.079518380334535
gltJ,A0A0H2Z8S4,stability,-0.3480881502160383,2.5361183838507495,0.0952271130360715
yhhF,A0A0H2ZKG3,stability,-1.0812822357132064,2.5340233079423067,0.0320609826548872
fleR,A0A0H2Z839,stability,-1.1309037398254425,2.5290505463661956,0.0794444154979752
PA14_35720,A0A0H2ZAS4,stability,0.6924541451374285,2.5277702142098573,0.0790529530825991
ubiG,Q02PX7,stability,-0.4914132238018688,2.5243693236277363,0.0326212455369701
PA14_14360,A0A0H2ZFA4,expression/solubility,-0.3563905468091289,2.510833860185607,0.0972203061974239
PA14_19320,A0A0H2ZED6,stability,0.5269656344146899,2.5102835393785043,0.0760627288648304
PA14_36530,A0A0H2Z9L3,stability,1.0386083243444177,2.5097068901044177,0.0747139956957768
PA14_05120,A0A0H2ZL83,stability,0.47754820529536296,2.507983032192608,0.0946987637190322
PA14_05300,A0A0H2ZKI4,stability,0.4992344032895316,2.502617981762292,0.0815887463798097
phaI,A0A0H2ZIQ5,expression/solubility,-1.1308550984035104,2.5022247437595353,0.033668940615673
PA14_54040,A0A0H2Z6V7,stability,0.564436785962857,2.499474579495795,0.0336403240214125
rhlB,Q02S21,stability,-1.6001664718906312,2.4994373356059723,0.0814523841264276
mgtE,A0A0H2Z7D2,stability,-0.7729770512002022,2.4984385285062727,0.0809166523027359
PA14_16970,A0A0H2ZET0,stability,0.5192582277678072,2.4983001387944426,0.0334895784096569
gyrA,A0A0H2ZCA6,stability,-1.0611015494091411,2.498295140485466,0.0803425594188895
tktA,A0A0H2ZKT8,stability,0.7955923050747965,2.497463946270618,0.0333401952376916
PA14_07870,A0A0H2ZLM1,stability,-0.4404471576632251,2.495556194188515,0.0333128968993899
PA14_43520,A0A0H2Z9A3,stability,-0.5835698379668623,2.4951040851601873,0.033165503421398
PA14_02910,A0A0H2ZKF0,stability,-0.8732779747288254,2.493544010446987,0.0804312399272569
yhdG,A0A0H2ZHW5,stability,1.4556509340789834,2.4910506828835413,0.0333776346127155
pscF,A0A0H2Z996,expression/solubility,-0.957230717697466,2.4906309413116317,0.0954612816255111
pth,Q02G02,stability,-0.586474940846976,2.490370423309412,0.0801692147580831
PA14_19830,A0A0H2ZD23,stability,2.0817042996748385,2.4896319721676727,0.0935339049767016
PA14_25990,A0A0H2ZCT5,stability,-0.5117186719906163,2.489495367124298,0.0797363541226798
dxr,Q02RC2,stability,-0.42145508970184986,2.4889290619544706,0.0758118958288302
PA14_49930,A0A0H2Z7Y8,stability,-1.4480743116639847,2.488326416410377,0.0794363436301017
lpxC,Q02H34,stability,-1.3497332159449862,2.488204287310536,0.0744990948421343
PA14_02300,A0A0H2ZKJ6,stability,-0.6329848599988084,2.487967052278717,0.0789257907813804
fadD1,A0A0H2ZCP3,stability,0.35761422726181435,2.4872522372253885,0.0783782135511091
